date,adjopen,adjhigh,adjlow,adjclose,adjvolume,ticker
2022-12-27,117.495,119.67,108.76,109.1,208643444,TSLA
2022-12-28,110.35,116.27,108.24,112.71,221070537,TSLA
2022-12-29,120.385,123.57,117.495,121.82,221923313,TSLA
2022-12-30,119.95,124.48,119.75,123.18,157777339,TSLA
2023-01-03,118.47,118.8,104.64,108.1,231402818,TSLA
2023-01-04,109.11,114.59,107.52,113.64,180388976,TSLA
2023-01-05,110.51,111.75,107.1601,110.34,157986324,TSLA
2023-01-06,103.0,114.39,101.81,113.06,220911051,TSLA
2023-01-09,118.96,123.52,117.11,119.77,190283951,TSLA
2023-01-10,121.07,122.76,114.92,118.85,167642485,TSLA
2023-01-11,122.09,125.95,120.51,123.22,183810771,TSLA
2023-01-12,122.56,124.1311,117.0,123.56,169400913,TSLA
2023-01-13,116.55,122.63,115.6,122.4,180714119,TSLA
2023-01-17,125.695,131.7,125.02,131.49,186476985,TSLA
2023-01-18,136.555,136.68,127.01,128.78,195680318,TSLA
2023-01-19,127.26,129.99,124.3082,127.17,170291880,TSLA
2023-01-20,128.68,133.51,127.3466,133.42,138858136,TSLA
2023-01-23,135.87,145.3793,134.27,143.75,203119211,TSLA
2023-01-24,143.0,146.5,141.1,143.89,158699056,TSLA
2023-01-25,141.905,146.41,138.07,144.43,192734347,TSLA
2023-01-26,159.965,161.42,154.76,160.27,234815090,TSLA
2023-01-27,162.43,180.68,161.17,177.9,306590613,TSLA
2023-01-30,178.05,179.77,166.5,166.66,230878807,TSLA
2023-01-31,164.57,174.3,162.78,173.22,196813541,TSLA
2023-02-01,173.89,183.805,169.93,181.41,213806323,TSLA
2023-02-02,187.325,196.7501,182.61,188.27,217448287,TSLA
2023-02-03,183.95,199.0,183.69,189.98,232662023,TSLA
2023-02-06,193.01,198.17,189.92,194.76,186188131,TSLA
2023-02-07,196.43,197.5,189.55,196.81,186010325,TSLA
2023-02-08,196.1,203.0,194.31,201.29,180673644,TSLA
2023-02-09,207.775,214.0,204.77,207.32,215431442,TSLA
2023-02-10,202.225,206.2,192.89,196.89,204754129,TSLA
2023-02-13,194.415,196.3,187.61,194.64,172475452,TSLA
2023-02-14,191.94,209.82,189.44,209.25,216455708,TSLA
2023-02-15,211.755,214.66,206.11,214.24,182108581,TSLA
2023-02-16,210.78,217.65,201.84,202.04,229586538,TSLA
2023-02-17,199.985,208.44,197.5,208.31,213738549,TSLA
2023-02-21,204.99,209.71,197.22,197.37,180018588,TSLA
2023-02-22,197.93,201.99,191.78,200.86,191828457,TSLA
2023-02-23,203.91,205.14,196.33,202.07,146359950,TSLA
2023-02-24,196.325,197.6695,192.8,196.88,142228105,TSLA
2023-02-27,202.03,209.42,201.26,207.63,161028315,TSLA
2023-02-28,210.59,211.23,203.75,205.71,153144912,TSLA
2023-03-01,206.21,207.2,198.52,202.77,156852790,TSLA
2023-03-02,186.74,193.7499,186.01,190.9,181979154,TSLA
2023-03-03,194.795,200.48,192.88,197.79,154193277,TSLA
2023-03-06,198.54,198.6,192.3,193.81,128100106,TSLA
2023-03-07,191.38,194.2,186.1,187.71,148125790,TSLA
2023-03-08,185.04,186.5,180.0,182.0,151897763,TSLA
2023-03-09,180.25,185.18,172.5124,172.92,170023794,TSLA
2023-03-10,175.13,178.29,168.44,173.44,191488872,TSLA
2023-03-13,167.455,177.35,163.91,174.48,167790256,TSLA
2023-03-14,177.31,183.8,177.1401,183.26,143717897,TSLA
2023-03-15,180.8,182.34,176.03,180.45,145995583,TSLA
2023-03-16,180.365,185.81,178.84,184.13,121374453,TSLA
2023-03-17,184.515,186.2199,177.33,180.13,133197140,TSLA
2023-03-20,178.08,186.44,176.35,183.25,129684359,TSLA
2023-03-21,188.28,198.0,188.04,197.58,153391444,TSLA
2023-03-22,199.3,200.66,190.95,191.15,150376373,TSLA
2023-03-23,195.26,199.31,188.65,192.22,144193876,TSLA
2023-03-24,191.65,192.36,187.15,190.41,116531584,TSLA
2023-03-27,194.415,197.39,189.94,191.81,120851587,TSLA
2023-03-28,192.0,192.35,185.43,189.19,98654635,TSLA
2023-03-29,193.13,195.29,189.44,193.88,123660026,TSLA
2023-03-30,195.58,197.33,194.42,195.28,110252238,TSLA
2023-03-31,197.53,207.79,197.2,207.46,170222118,TSLA
2023-04-03,199.91,202.6897,192.2,194.77,169545900,TSLA
2023-04-04,197.32,198.7446,190.32,192.58,126463845,TSLA
2023-04-05,190.515,190.68,183.76,185.52,133882493,TSLA
2023-04-06,183.08,186.39,179.74,185.06,123857932,TSLA
2023-04-10,179.94,185.1,176.11,184.51,142154637,TSLA
2023-04-11,186.69,189.19,185.6475,186.79,115770892,TSLA
2023-04-12,190.74,191.5846,180.31,180.54,150256278,TSLA
2023-04-13,182.955,186.5,180.94,185.9,112932985,TSLA
2023-04-14,183.95,186.28,182.01,185.0,96438664,TSLA
2023-04-17,186.32,189.69,182.69,187.04,116177121,TSLA
2023-04-18,187.15,187.69,183.5775,184.31,92067016,TSLA
2023-04-19,179.1,183.5,177.65,180.59,125732687,TSLA
2023-04-20,166.165,169.7,160.56,162.99,210970819,TSLA
2023-04-21,164.8,166.0,161.3208,165.08,123538954,TSLA
2023-04-24,164.65,165.65,158.61,162.55,140006559,TSLA
2023-04-25,159.82,163.47,158.75,160.67,121999312,TSLA
2023-04-26,160.29,160.67,153.14,153.75,152247096,TSLA
2023-04-27,152.64,160.48,152.37,160.19,127015177,TSLA
2023-04-28,160.9,165.0,157.32,164.31,122515812,TSLA
2023-05-01,163.17,163.28,158.83,161.83,109015048,TSLA
2023-05-02,161.88,165.49,158.93,160.31,128259744,TSLA
2023-05-03,160.01,165.0,159.91,160.61,119727972,TSLA
2023-05-04,162.71,162.95,159.65,161.2,95108492,TSLA
2023-05-05,163.97,170.7899,163.51,170.06,107607259,TSLA
2023-05-08,173.72,173.8,169.19,171.79,112249449,TSLA
2023-05-09,168.95,169.82,166.56,169.15,88965043,TSLA
2023-05-10,172.55,174.43,166.68,168.54,119840693,TSLA
2023-05-11,168.7,173.57,166.79,172.08,103889930,TSLA
2023-05-12,176.07,177.38,167.23,167.98,157849625,TSLA
2023-05-15,167.655,169.76,164.5499,166.35,105592510,TSLA
2023-05-16,165.65,169.5184,164.35,166.52,98288792,TSLA
2023-05-17,168.41,174.5,167.185,173.86,125473558,TSLA
2023-05-18,174.22,177.06,172.45,176.89,109520332,TSLA
2023-05-19,177.17,181.95,176.31,180.14,136196668,TSLA
2023-05-22,180.7,189.32,180.11,188.87,132001430,TSLA
2023-05-23,186.2,192.96,185.26,185.77,156952130,TSLA
2023-05-24,182.23,184.22,178.22,182.9,137605054,TSLA
2023-05-25,186.54,186.78,180.58,184.47,96870719,TSLA
2023-05-26,184.62,198.6,184.53,193.17,162061496,TSLA
2023-05-30,200.1,204.48,197.53,201.16,128818746,TSLA
2023-05-31,199.78,203.95,195.12,203.93,149356274,TSLA
2023-06-01,202.59,209.8,199.37,207.52,148029931,TSLA
2023-06-02,210.15,217.25,209.752,213.97,164398372,TSLA
2023-06-05,217.8,221.29,214.52,217.61,151143052,TSLA
2023-06-06,216.14,221.91,212.53,221.31,146911576,TSLA
2023-06-07,228.0,230.8296,223.2,224.57,185710777,TSLA
2023-06-08,224.22,235.23,223.01,234.86,164489739,TSLA
2023-06-09,249.07,252.42,242.02,244.4,200242371,TSLA
2023-06-12,247.94,250.97,244.59,249.83,150740523,TSLA
2023-06-13,253.51,259.68,251.34,258.71,162384343,TSLA
2023-06-14,260.17,261.57,250.5,256.79,170575536,TSLA
2023-06-15,248.4,258.95,247.29,255.9,160171238,TSLA
2023-06-16,258.92,263.6,257.2091,260.54,167915649,TSLA
2023-06-20,261.5,274.75,261.12,274.45,165611217,TSLA
2023-06-21,275.13,276.99,257.78,259.46,211797109,TSLA
2023-06-22,250.77,265.0,248.25,264.61,166875944,TSLA
2023-06-23,259.29,262.45,252.8,256.6,177460803,TSLA
2023-06-26,250.065,258.37,240.7,241.05,179990552,TSLA
2023-06-27,243.24,250.3899,240.85,250.21,164968214,TSLA
2023-06-28,249.7,259.88,248.89,256.24,159770797,TSLA
2023-06-29,258.03,260.74,253.61,257.5,131283360,TSLA
2023-06-30,260.6,264.45,259.89,261.77,112620784,TSLA
2023-07-03,276.49,284.25,275.11,279.82,119685891,TSLA
2023-07-05,278.82,283.85,277.6,282.48,131530862,TSLA
2023-07-06,278.09,279.97,272.88,276.54,120707419,TSLA
2023-07-07,278.43,280.78,273.77,274.43,113879174,TSLA
2023-07-10,276.47,277.52,265.1,269.61,119425405,TSLA
2023-07-11,268.65,270.9,266.37,269.79,91972358,TSLA
2023-07-12,276.325,276.52,271.46,271.99,95672139,TSLA
2023-07-13,274.59,279.45,270.6,277.9,112681458,TSLA
2023-07-14,277.01,285.3,276.31,281.38,120062369,TSLA
2023-07-17,286.625,292.23,283.57,290.38,131569593,TSLA
2023-07-18,290.15,295.26,286.01,293.34,112434713,TSLA
2023-07-19,296.04,299.29,289.5201,291.26,142355353,TSLA
2023-07-20,279.56,280.93,261.2,262.9,175158273,TSLA
2023-07-21,268.0,268.0,255.8,260.02,161796073,TSLA
2023-07-24,255.85,269.85,254.12,269.06,137005037,TSLA
2023-07-25,272.38,272.9,265.0,265.28,112757327,TSLA
2023-07-26,263.25,268.04,261.75,264.35,95856177,TSLA
2023-07-27,268.31,269.13,255.3,255.71,103697263,TSLA
2023-07-28,259.86,267.25,258.2312,266.44,111446026,TSLA
2023-07-31,267.48,269.08,263.78,267.43,84582172,TSLA
2023-08-01,266.26,266.47,260.25,261.07,83645720,TSLA
2023-08-02,255.57,259.52,250.49,254.11,101752865,TSLA
2023-08-03,252.04,260.49,252.0,259.32,97829545,TSLA
2023-08-04,260.97,264.77,253.11,253.86,99539907,TSLA
2023-08-07,251.45,253.6511,242.76,251.45,111097943,TSLA
2023-08-08,247.45,250.92,245.01,249.7,96642183,TSLA
2023-08-09,250.87,251.1,241.9,242.19,101596324,TSLA
2023-08-10,245.4,251.8,243.0,245.34,109498608,TSLA
2023-08-11,241.77,243.79,238.02,242.65,99038642,TSLA
2023-08-14,235.7,240.66,233.75,239.76,98595331,TSLA
2023-08-15,238.73,240.5,232.61,232.96,88197599,TSLA
2023-08-16,228.02,233.97,225.38,225.6,112484520,TSLA
2023-08-17,226.06,226.74,218.83,219.22,120718417,TSLA
2023-08-18,214.12,217.58,212.36,215.49,136276584,TSLA
2023-08-21,221.5512,232.1343,220.58,231.28,135702671,TSLA
2023-08-22,240.25,240.82,229.55,233.19,130597886,TSLA
2023-08-23,229.34,238.98,229.29,236.86,101077635,TSLA
2023-08-24,238.66,238.92,228.1801,230.04,99777432,TSLA
2023-08-25,231.31,239.0,230.35,238.59,106612231,TSLA
2023-08-28,242.58,244.38,235.35,238.82,107673727,TSLA
2023-08-29,238.58,257.48,237.77,257.18,134047603,TSLA
2023-08-30,254.2,260.51,250.59,256.9,121988437,TSLA
2023-08-31,255.98,261.18,255.05,258.08,108861698,TSLA
2023-09-01,257.26,259.0794,242.01,245.01,132541640,TSLA
2023-09-05,245.0,258.0,244.86,256.49,129469565,TSLA
2023-09-06,255.135,255.39,245.06,251.92,116959759,TSLA
2023-09-07,245.07,252.81,243.265,251.49,115312886,TSLA
2023-09-08,251.22,256.52,246.67,248.5,118559635,TSLA
2023-09-11,264.27,274.85,260.61,273.58,174667852,TSLA
2023-09-12,270.76,278.39,266.6,267.48,135999866,TSLA
2023-09-13,270.07,274.98,268.1,271.3,111673737,TSLA
2023-09-14,271.32,276.7094,270.42,276.04,107709842,TSLA
2023-09-15,277.55,278.98,271.0,274.39,133692313,TSLA
2023-09-18,271.16,271.44,263.7601,265.28,101543305,TSLA
2023-09-19,264.35,267.85,261.2,266.5,103704040,TSLA
2023-09-20,267.04,273.93,262.4606,262.59,122514643,TSLA
2023-09-21,257.85,260.86,254.21,255.7,119951516,TSLA
2023-09-22,257.4,257.7888,244.48,244.88,127524083,TSLA
2023-09-25,243.38,247.1,238.31,246.99,104636557,TSLA
2023-09-26,242.98,249.55,241.6601,244.12,101993631,TSLA
2023-09-27,244.262,245.33,234.58,240.5,136597184,TSLA
2023-09-28,240.02,247.55,238.65,246.38,117058870,TSLA
2023-09-29,250.0,254.77,246.35,250.22,128522729,TSLA
2023-10-02,244.81,254.2799,242.62,251.6,123810402,TSLA
2023-10-03,248.61,250.02,244.45,246.53,101985305,TSLA
2023-10-04,248.14,261.86,247.6,261.16,129721567,TSLA
2023-10-05,260.0,263.6,256.25,260.05,119159214,TSLA
2023-10-06,253.98,261.65,250.65,260.53,118121812,TSLA
2023-10-09,255.31,261.36,252.05,259.67,101377947,TSLA
2023-10-10,257.75,268.94,257.65,263.62,122656030,TSLA
2023-10-11,266.2,268.6,260.9,262.99,103706266,TSLA
2023-10-12,262.92,265.41,256.6307,258.87,111508114,TSLA
2023-10-13,258.9,259.6,250.22,251.12,102296786,TSLA
2023-10-16,250.05,255.3999,248.48,253.92,88917176,TSLA
2023-10-17,250.1,257.183,247.08,254.85,93562909,TSLA
2023-10-18,252.7,254.63,242.08,242.68,125147846,TSLA
2023-10-19,225.95,230.61,216.78,220.11,170772713,TSLA
2023-10-20,217.01,218.8606,210.42,211.99,138010095,TSLA
2023-10-23,210.0,216.98,202.51,212.08,150683368,TSLA
2023-10-24,216.5,222.05,214.11,216.52,118231113,TSLA
2023-10-25,215.88,220.1,212.2,212.42,107065087,TSLA
2023-10-26,211.32,214.8,204.88,205.76,115112635,TSLA
2023-10-27,210.6,212.41,205.77,207.3,94881173,TSLA
2023-10-30,209.28,210.88,194.67,197.36,136448167,TSLA
2023-10-31,196.12,202.8,194.07,200.84,118068273,TSLA
2023-11-01,204.04,205.99,197.85,205.66,121661656,TSLA
2023-11-02,212.97,219.2,211.45,218.51,125987621,TSLA
2023-11-03,221.15,226.3701,218.4,219.96,119534790,TSLA
2023-11-06,223.98,226.32,215.0,219.27,117335820,TSLA
2023-11-07,219.98,223.12,215.72,222.18,116900130,TSLA
2023-11-08,223.15,224.15,217.64,222.11,106584841,TSLA
2023-11-09,219.75,220.8,206.68,209.98,142110454,TSLA
2023-11-10,210.03,215.38,205.69,214.65,131310128,TSLA
2023-11-13,215.6,225.4,211.6101,223.71,140447569,TSLA
2023-11-14,235.03,238.135,230.72,237.41,149771642,TSLA
2023-11-15,239.29,246.7,236.45,242.84,150353975,TSLA
2023-11-16,239.49,240.88,230.96,233.59,136816819,TSLA
2023-11-17,232.0,237.39,226.54,234.3,142766234,TSLA
2023-11-20,234.04,237.1,231.02,235.6,116562402,TSLA
2023-11-21,235.04,243.62,233.34,241.2,122288000,TSLA
2023-11-22,242.04,244.01,231.4,234.21,118117078,TSLA
2023-11-24,233.75,238.75,232.33,235.45,65125203,TSLA
2023-11-27,236.89,238.33,232.1,236.08,112031763,TSLA
2023-11-28,236.68,247.0,234.01,246.72,148549913,TSLA
2023-11-29,249.21,252.75,242.76,244.14,135401335,TSLA
2023-11-30,245.14,245.22,236.91,240.08,132353196,TSLA
2023-12-01,233.14,240.19,231.9,238.83,121331709,TSLA
2023-12-04,235.75,239.3733,233.2902,235.58,104099817,TSLA
2023-12-05,233.87,246.66,233.7,238.72,137971115,TSLA
2023-12-06,242.92,246.57,239.1709,239.37,125905295,TSLA
2023-12-07,241.55,244.08,236.98,242.64,107142262,TSLA
2023-12-08,240.27,245.27,239.2701,243.84,103126829,TSLA
2023-12-11,242.74,243.441,237.45,239.74,97913888,TSLA
2023-12-12,238.55,238.99,233.87,237.01,95328313,TSLA
2023-12-13,234.19,240.3,228.2,239.29,146286348,TSLA
2023-12-14,241.22,253.88,240.79,251.05,160829239,TSLA
2023-12-15,251.21,254.13,248.3,253.5,135932762,TSLA
2023-12-18,253.78,258.74,251.36,252.08,116416490,TSLA
2023-12-19,253.48,258.3399,253.01,257.22,106287276,TSLA
2023-12-20,256.41,259.84,247.0,247.14,125096987,TSLA
2023-12-21,251.9,254.7999,248.55,254.5,109594227,TSLA
2023-12-22,256.76,258.22,251.37,252.54,93370094,TSLA
2023-12-26,254.49,257.97,252.91,256.61,86892382,TSLA
2023-12-27,258.35,263.34,257.52,261.44,105853348,TSLA
2023-12-28,263.66,265.13,252.71,253.18,113619943,TSLA
2023-12-29,255.1,255.19,247.43,248.48,100891578,TSLA
2024-01-02,250.08,251.25,244.41,248.42,104654163,TSLA
2024-01-03,244.98,245.68,236.32,238.45,121082599,TSLA
2024-01-04,239.25,242.7,237.73,237.93,102629283,TSLA
2024-01-05,236.86,240.1196,234.9001,237.49,92240035,TSLA
2024-01-08,236.14,241.25,235.3,240.45,85166580,TSLA
2024-01-09,238.11,238.9646,232.04,234.96,96705664,TSLA
2024-01-10,235.1,235.5,231.29,233.94,91628502,TSLA
2024-01-11,230.57,230.93,225.37,227.22,105873612,TSLA
2024-01-12,220.08,225.34,217.1501,218.89,123043812,TSLA
2024-01-16,215.1,223.49,212.18,219.91,115355046,TSLA
2024-01-17,214.86,215.67,212.01,215.55,103164400,TSLA
2024-01-18,216.88,217.45,208.74,211.88,108595431,TSLA
2024-01-19,209.99,213.19,207.56,212.19,102260343,TSLA
2024-01-22,212.26,217.8,206.27,208.8,117952527,TSLA
2024-01-23,211.3,215.65,207.7516,209.14,106605946,TSLA
2024-01-24,211.88,212.73,206.77,207.83,112930989,TSLA
2024-01-25,189.7,193.0,180.06,182.63,198076787,TSLA
2024-01-26,185.5,186.78,182.1,183.25,107343231,TSLA
2024-01-29,185.63,191.48,183.67,190.93,125013148,TSLA
2024-01-30,195.33,196.3593,190.61,191.59,109982327,TSLA
2024-01-31,186.995,193.97,185.8459,187.29,103221430,TSLA
2024-02-01,188.5,189.88,184.28,188.86,91843275,TSLA
2024-02-02,185.04,188.69,182.0,187.91,110612672,TSLA
2024-02-05,184.26,184.68,175.01,181.06,134294447,TSLA
2024-02-06,177.21,186.49,177.11,185.1,122675954,TSLA
2024-02-07,188.18,189.79,182.68,187.58,111535217,TSLA
2024-02-08,189.0,191.6171,185.58,189.56,83034043,TSLA
2024-02-09,190.18,194.12,189.48,193.57,84476347,TSLA
2024-02-12,192.11,194.73,187.28,188.13,95498597,TSLA
2024-02-13,183.99,187.26,182.1087,184.02,86759478,TSLA
2024-02-14,185.3,188.89,183.35,188.71,81202987,TSLA
2024-02-15,189.16,200.88,188.8595,200.45,120831762,TSLA
2024-02-16,202.06,203.17,197.4,199.95,111346705,TSLA
2024-02-20,196.13,198.6,189.13,193.76,104545762,TSLA
2024-02-21,193.36,199.44,191.95,194.77,103844008,TSLA
2024-02-22,194.0,198.32,191.36,197.41,92739461,TSLA
2024-02-23,195.31,197.57,191.5,191.97,78841917,TSLA
2024-02-26,192.29,201.78,192.0,199.4,111747116,TSLA
2024-02-27,204.04,205.6,198.26,199.73,108645412,TSLA
2024-02-28,200.42,205.3,198.44,202.04,99806173,TSLA
2024-02-29,204.18,205.28,198.4463,201.88,85906974,TSLA
2024-03-01,200.52,204.52,198.5,202.64,82243119,TSLA
2024-03-04,198.73,199.75,186.72,188.14,134334869,TSLA
2024-03-05,183.05,184.59,177.57,180.74,119660758,TSLA
2024-03-06,179.99,181.576,173.7,176.54,107920944,TSLA
2024-03-07,174.35,180.04,173.7,178.65,102129004,TSLA
2024-03-08,181.5,182.73,174.7,175.34,85544644,TSLA
2024-03-11,175.45,182.87,174.8,177.77,85013157,TSLA
2024-03-12,177.77,179.43,172.4101,177.54,87009098,TSLA
2024-03-13,173.05,176.05,169.15,169.48,104717978,TSLA
2024-03-14,167.77,171.17,160.51,162.5,125494925,TSLA
2024-03-15,163.16,165.1845,160.76,163.57,97146832,TSLA
2024-03-18,170.02,174.72,165.9,173.8,108214358,TSLA
2024-03-19,172.36,172.82,167.42,171.32,77271428,TSLA
2024-03-20,173.0,176.25,170.82,175.66,83846726,TSLA
2024-03-21,176.39,178.18,171.8,172.82,73178014,TSLA
2024-03-22,166.69,171.2,166.3,170.83,75580637,TSLA
2024-03-25,168.76,175.24,168.73,172.63,74228615,TSLA
2024-03-26,178.58,184.25,177.38,177.67,113186227,TSLA
2024-03-27,181.41,181.91,176.0,179.83,81804043,TSLA
2024-03-28,177.45,179.57,175.3,175.79,77654838,TSLA
2024-04-01,176.17,176.75,170.21,175.22,80751684,TSLA
2024-04-02,164.75,167.69,163.43,166.63,115344925,TSLA
2024-04-03,164.02,168.82,163.28,168.38,82223543,TSLA
2024-04-04,170.07,177.19,168.01,171.11,122061224,TSLA
2024-04-05,169.08,170.86,160.51,164.9,136439809,TSLA
2024-04-08,169.34,174.5,167.79,172.98,104039371,TSLA
2024-04-09,172.91,179.22,171.92,176.88,102327658,TSLA
2024-04-10,173.04,174.93,170.01,171.76,84532407,TSLA
2024-04-11,172.55,175.88,168.51,174.6,94515987,TSLA
2024-04-12,172.34,173.8099,170.3644,171.05,64722669,TSLA
2024-04-15,170.24,170.69,161.38,161.48,100245310,TSLA
2024-04-16,156.742,158.19,153.75,157.11,96999956,TSLA
2024-04-17,157.64,158.33,153.78,155.45,82439718,TSLA
2024-04-18,151.25,152.2,148.7,149.93,96098830,TSLA
2024-04-19,148.97,150.94,146.22,147.05,87074500,TSLA
2024-04-22,140.56,144.44,138.8025,142.05,107097564,TSLA
2024-04-23,143.33,147.26,141.11,144.68,124545104,TSLA
2024-04-24,162.84,167.97,157.51,162.13,181178020,TSLA
2024-04-25,158.96,170.88,158.36,170.18,126427521,TSLA
2024-04-26,168.85,172.12,166.37,168.29,109815725,TSLA
2024-04-29,188.42,198.87,184.54,194.05,243869678,TSLA
2024-04-30,186.98,190.95,182.8401,183.28,127031787,TSLA
2024-05-01,182.0,185.86,179.01,179.99,92829719,TSLA
2024-05-02,182.86,184.6,176.02,180.01,89148041,TSLA
2024-05-03,182.1,184.78,178.42,181.19,75491539,TSLA
2024-05-06,183.8,187.56,182.2,184.76,84390253,TSLA
2024-05-07,182.4,183.26,177.4,177.81,75045854,TSLA
2024-05-08,171.59,176.06,170.15,174.72,79969488,TSLA
2024-05-09,175.01,175.62,171.37,171.97,65950292,TSLA
2024-05-10,173.05,173.0599,167.75,168.47,72627178,TSLA
2024-05-13,170.0,175.4,169.0,171.89,67018903,TSLA
2024-05-14,174.4959,179.49,174.07,177.55,86407422,TSLA
2024-05-15,179.9,180.0,173.11,173.99,79662993,TSLA
2024-05-16,174.1,175.79,171.43,174.84,59812220,TSLA
2024-05-17,173.55,179.63,172.75,177.46,77445845,TSLA
2024-05-20,177.56,177.754,173.52,174.95,61727425,TSLA
2024-05-21,175.51,186.875,174.71,186.6,115266512,TSLA
2024-05-22,182.85,183.8,178.12,180.11,88313477,TSLA
2024-05-23,181.8,181.9,173.26,173.74,71975496,TSLA
2024-05-24,174.835,180.08,173.73,179.24,65584478,TSLA
2024-05-28,176.4,178.25,173.16,176.75,59736620,TSLA
2024-05-29,174.19,178.15,173.93,176.19,54782649,TSLA
2024-05-30,178.575,182.67,175.38,178.79,77784755,TSLA
2024-05-31,178.5,180.32,173.82,178.08,67314602,TSLA
2024-06-03,178.13,182.6389,174.49,176.29,68568920,TSLA
2024-06-04,174.775,177.755,174.0,174.77,60056340,TSLA
2024-06-05,175.35,176.15,172.13,175.0,57953756,TSLA
2024-06-06,174.6,179.73,172.73,177.94,69887024,TSLA
2024-06-07,176.13,179.35,175.58,177.48,56244932,TSLA
2024-06-10,176.06,178.57,173.17,173.79,50869682,TSLA
2024-06-11,173.92,174.75,167.41,170.66,64761928,TSLA
2024-06-12,171.12,180.55,169.8,177.29,90389446,TSLA
2024-06-13,188.39,191.08,181.23,182.47,118984122,TSLA
2024-06-14,185.8,186.0,176.92,178.01,82038194,TSLA
2024-06-17,177.92,188.81,177.0,187.44,109786083,TSLA
2024-06-18,186.56,187.2,182.37,184.86,68982265,TSLA
2024-06-20,184.68,185.21,179.66,181.57,55893139,TSLA
2024-06-21,182.3,183.95,180.69,183.01,63029482,TSLA
2024-06-24,184.97,188.8,182.55,182.58,61992070,TSLA
2024-06-25,184.4,187.97,182.01,187.35,63678265,TSLA
2024-06-26,186.54,197.755,186.36,196.37,95737066,TSLA
2024-06-27,195.17,198.72,194.05,197.42,72746521,TSLA
2024-06-28,199.55,203.2,195.26,197.88,95438068,TSLA
2024-07-01,201.02,213.23,200.85,209.86,135691395,TSLA
2024-07-02,218.89,231.3,218.06,231.26,205047920,TSLA
2024-07-03,234.56,248.35,234.25,246.39,166561471,TSLA
2024-07-05,249.81,252.37,242.4601,251.52,154501152,TSLA
2024-07-08,247.71,259.439,244.57,252.94,157219580,TSLA
2024-07-09,251.0,265.61,250.3,262.33,160742516,TSLA
2024-07-10,262.8,267.59,257.86,263.26,128519430,TSLA
2024-07-11,263.3,271.0,239.65,241.03,221707273,TSLA
2024-07-12,235.8,251.84,233.0912,248.23,155955773,TSLA
2024-07-15,255.97,265.6,251.73,252.64,146912920,TSLA
2024-07-16,255.31,258.62,245.8001,256.56,126332470,TSLA
2024-07-17,252.73,258.47,246.182,248.5,115584810,TSLA
2024-07-18,251.09,257.14,247.2,249.23,110869037,TSLA
2024-07-19,247.79,249.44,236.83,239.2,87403903,TSLA
2024-07-22,244.21,253.21,243.75,251.51,101225430,TSLA
2024-07-23,253.6,255.7594,245.63,246.38,111928192,TSLA
2024-07-24,225.42,225.99,214.71,215.99,167942939,TSLA
2024-07-25,216.8,226.0,216.231,220.25,100636466,TSLA
2024-07-26,221.19,222.2799,215.33,219.8,94604145,TSLA
2024-07-29,224.9,234.27,224.7,232.1,129201789,TSLA
2024-07-30,232.25,232.41,220.0,222.62,100560334,TSLA
2024-07-31,227.9,234.68,226.7875,232.07,67497011,TSLA
2024-08-01,227.69,231.867,214.3328,216.86,83861898,TSLA
2024-08-02,214.88,216.13,205.78,207.67,82880120,TSLA
2024-08-05,185.22,203.8799,182.0,198.88,100308836,TSLA
2024-08-06,200.75,202.9,192.67,200.64,73783942,TSLA
2024-08-07,200.77,203.49,191.48,191.76,71159778,TSLA
2024-08-08,195.7,200.7,192.04,198.84,65033874,TSLA
2024-08-09,197.05,200.88,195.11,200.0,58648274,TSLA
2024-08-12,199.02,199.26,194.67,197.49,64044903,TSLA
2024-08-13,198.47,208.49,197.06,207.83,76247387,TSLA
2024-08-14,207.39,208.44,198.75,201.38,70250014,TSLA
2024-08-15,205.02,215.88,204.82,214.14,89848530,TSLA
2024-08-16,211.15,219.8,210.8,216.12,88765122,TSLA
2024-08-19,217.07,222.98,214.09,222.72,76435222,TSLA
2024-08-20,224.88,228.22,219.56,221.1,74001182,TSLA
2024-08-21,222.67,224.6594,218.86,223.27,70145964,TSLA
2024-08-22,223.82,224.8,210.32,210.66,79514482,TSLA
2024-08-23,214.455,221.48,214.21,220.32,81525207,TSLA
2024-08-26,218.75,219.09,211.01,213.21,59301187,TSLA
2024-08-27,213.25,215.66,206.94,209.21,62821390,TSLA
2024-08-28,209.72,211.84,202.59,205.75,64116350,TSLA
2024-08-29,209.8,214.89,205.97,206.28,62308818,TSLA
2024-08-30,208.63,214.5701,207.03,214.11,63370608,TSLA
2024-09-03,215.26,219.9043,209.64,210.6,76714222,TSLA
2024-09-04,210.59,222.22,210.57,219.41,80217329,TSLA
2024-09-05,223.49,235.0,222.25,230.17,119355013,TSLA
2024-09-06,232.6,233.6,210.51,210.73,112177004,TSLA
2024-09-09,216.2,219.87,213.67,216.27,67443518,TSLA
2024-09-10,220.07,226.4,218.6377,226.17,78891136,TSLA
2024-09-11,224.55,228.47,216.8003,228.13,83548633,TSLA
2024-09-12,224.66,231.45,223.83,229.81,72020042,TSLA
2024-09-13,228.0,232.67,226.32,230.29,59515114,TSLA
2024-09-16,229.3,229.96,223.53,226.78,54322995,TSLA
2024-09-17,229.45,234.57,226.5533,227.87,66761636,TSLA
